sample_index,clean_signal,noisy_signal,filtered_signal
688,1230.0,852.0,1656.7197281639535
689,1230.0,1043.0,1081.0768124494784
690,1243.0,1571.0,1235.980816260302
691,1269.0,1351.0,1512.7168678249573
692,1306.0,251.0,946.8549324043747
693,1356.0,823.0,546.9950871175223
694,1416.0,1546.0,1216.5158328544014
695,1487.0,1623.0,1720.251520798497
696,1566.0,1199.0,1639.5070020217847
697,1653.0,2021.0,1920.350331159169
698,1746.0,1951.0,1870.7342041676889
699,1844.0,1727.0,1866.4950717275128
700,1945.0,2008.0,1738.50267084749
701,2048.0,2089.0,1755.8273372877863
702,2150.0,763.0,1307.6051819421582
703,2251.0,2853.0,2407.9184359508963
704,2349.0,2296.0,2420.0860807087697
705,2442.0,3264.0,2828.4677971116125
706,2529.0,2590.0,2780.9457864911974
707,2608.0,3229.0,2827.44008003014
708,2679.0,2159.0,2464.9772079839954
709,2739.0,2615.0,2297.2495578789512
710,2789.0,2781.0,2518.106211819826
711,2826.0,2581.0,2429.5085932790275
712,2852.0,4095.0,3443.9663201727185
713,2865.0,4095.0,3933.8124494877584
714,2865.0,3158.0,3696.6615285323214
715,2852.0,3007.0,2883.17615729654
716,2826.0,3834.0,3248.4581254198815
717,2789.0,3003.0,3244.082968148247
718,2739.0,2953.0,2937.711635692277
719,2679.0,2345.0,2509.364029614848
720,2608.0,2545.0,2443.553281553683
721,2529.0,2889.0,2933.6802752916788
722,2442.0,2517.0,2940.29113296618
723,2349.0,2403.0,2591.571088655765
724,2251.0,2089.0,2298.6679548316674
725,2150.0,1994.0,2264.2471001976987
726,2048.0,2026.0,2129.2353514718498
727,1945.0,1954.0,2121.845677021983
728,1844.0,1754.0,1855.6746544934078
729,1746.0,1475.0,1672.5341754745157
730,1653.0,1602.0,1707.5895298151631
731,1566.0,1735.0,1795.63625679345
732,1487.0,1382.0,1494.507693313805
733,1416.0,1759.0,1664.3138401492636
734,1356.0,837.0,1342.4435800433102
735,1306.0,1383.0,1248.4120044297742
736,1269.0,1965.0,1698.3188365468197
737,1243.0,1212.0,1438.1543760995676
738,1230.0,789.0,1067.7396185919308
739,1230.0,1114.0,917.4700776009184
740,1243.0,893.0,1086.8368099792363
741,1269.0,2098.0,1613.1441919156746
742,1306.0,1215.0,1692.061655028911
743,1356.0,1129.0,1188.8369413796868
744,1416.0,744.0,873.3589425108291
745,1487.0,941.0,943.5934880206053
746,1566.0,1803.0,1392.8827247366883
747,1653.0,1564.0,1645.9069304125408
748,1746.0,1836.0,1721.5802510525648
749,1844.0,1457.0,1487.1998384487606
750,1945.0,1972.0,1776.5790989868078
751,2048.0,3373.0,3047.853897916506
752,2150.0,2065.0,2254.8301304360493
753,2251.0,2519.0,2126.0134453582136
754,2349.0,3189.0,2465.5537600672956
755,2442.0,1835.0,2254.904569669426
756,2529.0,2193.0,1936.7073896952772
757,2608.0,2141.0,1944.4017644320968
758,2679.0,2798.0,2414.6780169045687
759,2739.0,2471.0,2603.067092897234
760,2789.0,2626.0,2711.710328509077
761,2826.0,2901.0,2656.6787626922983
762,2852.0,3585.0,3213.487695199122
763,2865.0,3203.0,3424.23866618501
764,2865.0,2925.0,2883.952792101794
765,2852.0,2618.0,2563.6334721502744
766,2826.0,2934.0,2625.031121016094
767,2789.0,2852.0,2869.5848932060117
768,2739.0,2441.0,2624.3446350720433
769,2679.0,2602.0,2507.622991673688
770,2608.0,3601.0,3275.682194507821
771,2529.0,2273.0,2378.4680072127017
772,2442.0,2316.0,2428.650198488347
773,2349.0,2253.0,2206.9988397059396
774,2251.0,4095.0,3858.4024042768747
775,2150.0,2128.0,2477.7352264554634
776,2047.0,2201.0,2294.1608270000734
777,1945.0,1138.0,1486.2455522985717
778,1844.0,1517.0,1435.3336267193959
779,1746.0,1975.0,2028.26254167962
780,1653.0,2223.0,2253.085595884011
781,1566.0,1425.0,1984.472720993557
782,1487.0,1177.0,1409.8344408377823
783,1416.0,1302.0,1543.401168465456
784,1356.0,1421.0,1473.2828471241264
785,1306.0,803.0,1267.1657817476982
786,1269.0,1013.0,918.3025427069366
787,1243.0,815.0,959.2938318339743
788,1230.0,3056.0,2833.299864400217
789,1230.0,1483.0,1943.4645562982012
790,1243.0,1424.0,1553.3693884824986
791,1269.0,1587.0,1251.8638015822632
792,1306.0,1155.0,1288.7974707501442
793,1356.0,1601.0,1421.2785085824394
794,1416.0,1655.0,1493.4189251076014
795,1487.0,1577.0,1595.1418791290962
796,1566.0,3530.0,3230.0450187092147
797,1653.0,1398.0,2565.608053597987
798,1746.0,1559.0,1510.1306428301186
799,1844.0,2080.0,1516.1649585346092
800,1945.0,2281.0,2125.4285388902854
801,2047.0,2486.0,2350.866834293503
802,2150.0,3082.0,2879.7071357412624
803,2251.0,2017.0,2437.3069983380483
804,2349.0,3089.0,2587.903505486972
805,2442.0,2590.0,2839.3440031761015
806,2529.0,1612.0,2000.02539037657
807,2608.0,2244.0,2053.276266904997
808,2679.0,2151.0,2088.8939499155695
809,2739.0,2963.0,2674.3517964348057
810,2789.0,2861.0,2924.9393707911204
811,2826.0,3131.0,3099.6618481209125
812,2852.0,2954.0,2889.7664043714044
813,2865.0,2939.0,2957.694563357249
814,2865.0,2572.0,2668.0484723206846
815,2852.0,2251.0,2210.9118936337845
816,2826.0,2483.0,2285.755653212724
817,2789.0,3750.0,3590.6883643376723
818,2739.0,2991.0,3078.7716707583313
819,2679.0,2114.0,2635.2504833758744
820,2608.0,2300.0,2163.5074469449264
821,2529.0,2322.0,2299.314331844026
822,2442.0,2419.0,2511.3514359079145
823,2349.0,2399.0,2457.3565452735684
824,2251.0,2526.0,2453.3548508975014
825,2150.0,2243.0,2409.1090444830284
826,2047.0,2102.0,2383.6531818100143
827,1945.0,1531.0,1897.1567349549177
828,1844.0,2015.0,1915.8415780380294
829,1746.0,988.0,1548.4288414734433
830,1653.0,0.0,643.741530090702
831,1566.0,1230.0,768.0930024653902
832,1487.0,1312.0,1464.528350029902
833,1416.0,1488.0,1796.8415746023375
834,1356.0,1524.0,1659.4459031403328
835,1306.0,1067.0,1394.4199051798857
836,1269.0,1552.0,1355.579374059384
837,1243.0,1267.0,1436.7009686475449
838,1230.0,1000.0,1104.489701406693
839,1230.0,1591.0,1229.8633309113798
840,1243.0,2007.0,1756.2373432673655
841,1269.0,1687.0,1878.0661445166727
842,1306.0,1257.0,1458.7651967650893
843,1356.0,1178.0,1151.6223898432079
844,1416.0,1332.0,1178.817063139724
845,1487.0,1210.0,1312.0168216601946
846,1566.0,1552.0,1391.8181797164054
847,1653.0,1629.0,1538.3951969093803
848,1746.0,1327.0,1540.294114928723
849,1844.0,2242.0,2041.1924870993705
850,1945.0,2317.0,2227.4280610456008
851,2047.0,2005.0,2119.0418049694267
852,2150.0,1651.0,1672.5696551923952
853,2251.0,2358.0,2086.06047797749
854,2349.0,1848.0,1966.2288707948037
855,2442.0,1908.0,1865.8330963327087
856,2529.0,3261.0,2880.6547182850763
857,2608.0,1921.0,2458.3033213147924
858,2679.0,2508.0,2307.5439020055965
859,2739.0,2623.0,2393.6284844924503
860,2789.0,3059.0,2796.5418219919447
861,2826.0,3237.0,3020.0586875579797
862,2852.0,2888.0,2977.9736158081582
863,2865.0,2970.0,2831.9869851956514
864,2865.0,1750.0,2073.4941650048236
865,2852.0,2974.0,2547.299681108863
866,2826.0,2595.0,2606.764373167435
867,2789.0,2304.0,2564.372349132675
868,2739.0,2781.0,2545.0383586341795
869,2679.0,3237.0,3035.818731702373
870,2608.0,0.0,1151.6015468293144
871,2529.0,2035.0,1159.062709478047
872,2442.0,2591.0,2235.6830245622787
873,2349.0,2346.0,2703.9078756281765
874,2251.0,2280.0,2504.347909178151
875,2150.0,2104.0,2138.3795830185377
876,2047.0,1462.0,1843.5583829575198
877,1945.0,1953.0,1809.7393605401614
878,1844.0,1715.0,1985.3163630225004
879,1746.0,2244.0,1782.5663933157105
880,1653.0,1002.0,1654.735960348131
881,1566.0,1104.0,1232.530264484676
882,1487.0,1453.0,1336.5352726785875
883,1416.0,779.0,1296.7518768677412
884,1356.0,1501.0,1337.1823668202944
885,1306.0,1375.0,1422.3984910907232
886,1269.0,870.0,1312.9052886306852
887,1243.0,723.0,884.6139964719431
888,1230.0,1611.0,1280.942310703156
889,1230.0,823.0,1058.9863458960358
890,1243.0,1503.0,1239.4571947180227
891,1269.0,994.0,1201.671188299665
892,1306.0,1437.0,1214.9831873800767
893,1356.0,1006.0,1233.216757190085
894,1416.0,1804.0,1434.164541825089
895,1487.0,930.0,1273.45224989661
896,1566.0,575.0,734.4110661414519
897,1653.0,1588.0,1126.3792035985289
898,1746.0,1920.0,1685.0603105356106
899,1844.0,1348.0,1758.3792584758464
900,1945.0,1943.0,1558.636746445184
901,2048.0,1287.0,1508.200121944881
902,2150.0,2314.0,1830.082684254308
903,2251.0,1474.0,1822.1701446543473
904,2349.0,1796.0,1563.7668217863197
905,2442.0,2549.0,1952.4214820319985
906,2529.0,2675.0,2557.2346583083954
907,2608.0,2706.0,2692.017595773496
908,2679.0,2666.0,2469.322764540493
909,2739.0,2220.0,2310.4777009128516
910,2789.0,2456.0,2358.3213120168684
911,2826.0,3484.0,2921.9503429709694
912,2852.0,2586.0,2774.3141769231215
913,2865.0,2939.0,2689.5890113267615
914,2865.0,2858.0,2756.4960488749875
915,2852.0,2242.0,2552.526001867555
916,2826.0,2668.0,2466.3286382675715
917,2789.0,2062.0,2310.5993964557565
918,2739.0,2671.0,2398.784071942909
919,2679.0,2841.0,2730.8478394379968
920,2608.0,2242.0,2712.1271413033787
921,2529.0,2561.0,2433.9832817559304
922,2442.0,2190.0,2375.18937477003
923,2349.0,1854.0,2133.237439297012
924,2251.0,2684.0,2338.7634520619786
925,2150.0,2497.0,2616.3118740887826
926,2048.0,1757.0,2185.983895621882
927,1945.0,1904.0,1881.5993067817046
928,1844.0,1818.0,1909.8222336016124
929,1746.0,1356.0,1627.2852820537835
930,1653.0,1455.0,1539.679718463764
931,1566.0,3450.0,3132.412229509951
932,1487.0,3430.0,3438.0599486536566
933,1416.0,1083.0,2422.40520937011
934,1356.0,1487.0,1221.151317512573
935,1306.0,1837.0,1406.1621394935605
936,1269.0,1037.0,1449.2010421135524
937,1243.0,1287.0,1258.0852021820353
938,1230.0,1138.0,1139.9622591564182
939,1230.0,1922.0,1654.580830500691
940,1243.0,884.0,1738.916957390344
941,1269.0,1834.0,1689.6349974457585
942,1306.0,1283.0,1421.802275364487
943,1356.0,1602.0,1527.9361281890363
944,1416.0,3436.0,2799.5155746228615
945,1487.0,1928.0,2524.5156312945273
946,1566.0,1598.0,1748.0031061582074
947,1653.0,1485.0,1218.286018417624
948,1746.0,0.0,734.3058736454251
949,1844.0,3834.0,3123.8075426351725
950,1945.0,1275.0,2452.0315354844806
951,2048.0,2928.0,2344.68562650861
952,2150.0,4095.0,3174.5684988053245
953,2251.0,2644.0,3257.8732648663026
954,2349.0,2704.0,2612.351511799895
955,2442.0,2737.0,2305.578893772335
956,2529.0,2696.0,2510.112981239193
957,2608.0,2650.0,2273.717158997037
958,2679.0,3158.0,3083.1387499977054
959,2739.0,3247.0,2981.781297679489
960,2789.0,2275.0,2543.6470869911054
961,2826.0,2219.0,2415.7207659990618
962,2852.0,2731.0,2456.23153609795
963,2865.0,3049.0,2937.1479857721706
964,2865.0,3387.0,3279.633022878166
965,2852.0,3022.0,3040.546235746374
966,2826.0,2793.0,2861.404349509533
967,2789.0,2286.0,2525.956381074876
968,2739.0,3384.0,2908.0286920232825
969,2679.0,524.0,1700.404566594279
970,2608.0,2782.0,2576.8062574426463
971,2529.0,2268.0,2413.099021667248
972,2442.0,2310.0,2653.434436472005
973,2349.0,2711.0,2666.2839720594343
974,2251.0,2274.0,2538.6140121630065
975,2150.0,2612.0,2527.808549329002
976,2048.0,2634.0,2543.137969642732
977,1945.0,1905.0,2387.446225209251
978,1844.0,1362.0,1368.573608169522
979,1746.0,1993.0,1723.5050576550111
980,1653.0,2159.0,2129.9553270646943
981,1566.0,1497.0,1857.137564885126
982,1487.0,1331.0,1561.39835298585
983,1416.0,1323.0,1379.1877353564903
984,1356.0,1254.0,1486.9642253555328
985,1306.0,1424.0,1544.751519753082
986,1269.0,801.0,1198.0089569463369
987,1243.0,798.0,870.021835537093
988,1230.0,1645.0,1598.4731991956219
989,1230.0,1193.0,1427.4897107593104
990,1243.0,1895.0,1656.8237614217574
991,1269.0,1442.0,1589.4824661607113
992,1306.0,1257.0,1364.5334871119978
993,1356.0,1445.0,1280.234541862351
994,1416.0,1339.0,1352.044984977117
995,1487.0,2149.0,1903.891104752971
996,1566.0,964.0,1328.1423712689773
997,1653.0,1420.0,1271.2524349970288
998,1746.0,1514.0,1338.4522118935224
999,1844.0,1928.0,1822.1881829971521
1000,1945.0,2285.0,2105.67814220029
1001,2048.0,1474.0,1797.9805960086205
1002,2150.0,2413.0,2134.514088773598
1003,2251.0,2861.0,2450.5423605184706
1004,2349.0,2405.0,2663.408119365253
1005,2442.0,3463.0,3006.6720482875553
1006,2529.0,2542.0,2707.5331243634723
1007,2608.0,2535.0,2416.3703261872406
1008,2679.0,3315.0,2757.3988862282067
1009,2739.0,2486.0,2785.6369609217636
1010,2789.0,2676.0,2474.627088542571
1011,2826.0,3101.0,2741.4793970572177
1012,2852.0,3313.0,3227.6082709734305
1013,2865.0,2510.0,2888.830488395696
1014,2865.0,2758.0,2706.3868311743418
1015,2852.0,739.0,1663.299446789663
1016,2826.0,2902.0,2656.3877639805614
1017,2789.0,2896.0,2931.6475011963953
1018,2739.0,2982.0,3157.9091607677537
1019,2679.0,2368.0,2691.134124796385
1020,2608.0,3321.0,2843.0865279971304
1021,2529.0,2732.0,3047.0712260076493
1022,2442.0,2179.0,2469.0129473306806
1023,2349.0,2521.0,2302.094386267616
1024,2251.0,1430.0,1675.2615364678165
1025,2150.0,1640.0,1726.69059806517
1026,2047.0,2421.0,2106.0980412496933
1027,1945.0,473.0,1670.8755787056075
1028,1844.0,2268.0,1599.696578964014
1029,1746.0,1312.0,1885.6426120310953
1030,1653.0,1773.0,1896.6062712139671
1031,1566.0,1702.0,1775.5223808818048
1032,1487.0,1297.0,1618.6095271764375
1033,1416.0,1308.0,1285.5211352486874
1034,1356.0,1859.0,1575.310529578114
1035,1306.0,991.0,1565.7965099188632
1036,1269.0,1784.0,1303.9759643217612
1037,1243.0,1246.0,1549.4502076730964
1038,1230.0,1525.0,1445.8603193141162
1039,1230.0,1427.0,1495.9044938716115
1040,1243.0,0.0,770.8538486032139
1041,1269.0,1960.0,1526.4667699676152
1042,1306.0,908.0,1362.4310332353093
1043,1356.0,660.0,1084.9438016610034
1044,1416.0,999.0,746.7912500083197
1045,1487.0,1702.0,1418.085213912137
1046,1566.0,1274.0,1574.8482808046579
1047,1653.0,1426.0,1428.3526915192942
1048,1746.0,2403.0,1876.7547214098965
1049,1844.0,2050.0,1971.838154257512
1050,1945.0,1977.0,2068.3763421520716
1051,2047.0,2319.0,1966.2314255988206
1052,2150.0,251.0,1063.0242286659209
1053,2251.0,1504.0,1168.7595837982728
1054,2349.0,2185.0,1712.1441543139688
1055,2442.0,2417.0,2400.27955969217
1056,2529.0,2641.0,2542.6319472375744
1057,2608.0,1875.0,2233.9436417174566
1058,2679.0,2317.0,2076.272751309484
1059,2739.0,2529.0,2295.027891427181
1060,2789.0,2956.0,2752.6584167458955
1061,2826.0,3050.0,2671.8885659921193
1062,2852.0,3016.0,2842.5651836702837
1063,2865.0,2827.0,2789.3550893383763
1064,2865.0,2848.0,2730.9680676469216
1065,2852.0,4095.0,3961.55628083605
1066,2826.0,3332.0,3499.567826378394
1067,2789.0,3009.0,3094.700028173035
1068,2739.0,2884.0,2735.87469896328
1069,2679.0,2950.0,2849.0443129191767
1070,2608.0,2006.0,2318.428868001636
1071,2529.0,2604.0,2366.4092959215322
1072,2442.0,1883.0,2246.4214344543993
1073,2349.0,2069.0,2167.042776679873
1074,2251.0,2137.0,2361.1801918863257
1075,2150.0,1565.0,2067.759193934641
1076,2047.0,2076.0,2020.611100897867
1077,1945.0,1902.0,2095.4003048663826
1078,1844.0,1358.0,1848.0814804866013
1079,1746.0,1865.0,1648.7743473753205
1080,1653.0,1569.0,1798.2519653233485
1081,1566.0,1186.0,1488.2473608538342
1082,1487.0,1692.0,1499.8059458107969
1083,1416.0,1338.0,1577.8088995405778
1084,1356.0,1290.0,1407.3820285976444
1085,1306.0,1788.0,1605.5225106117111
1086,1269.0,1724.0,1807.742427517221
1087,1243.0,1485.0,1630.3834398015892
1088,1230.0,1124.0,1319.8253498000208
1089,1230.0,1980.0,1623.5011478716626
1090,1243.0,1240.0,1550.9769837475617
1091,1269.0,1845.0,1632.695924145748
1092,1306.0,1522.0,1578.150529004018
1093,1356.0,1747.0,1634.9919720738292
1094,1416.0,1928.0,1842.4648649188136
1095,1487.0,1043.0,1394.167897128851
1096,1566.0,1840.0,1440.7750793811454
1097,1653.0,1470.0,1512.7163554222448
1098,1746.0,1289.0,1520.399700922087
1099,1844.0,2103.0,1716.9385441065829
1100,1945.0,1405.0,1759.5799685691172
1101,2047.0,2062.0,1800.9292990966494
1102,2150.0,2314.0,2103.242128130395
1103,2251.0,2184.0,2274.9695601581748
1104,2349.0,311.0,1135.0548840348101
1105,2442.0,4095.0,3497.8336742355177
1106,2529.0,2833.0,3220.101269435989
1107,2608.0,2957.0,3004.618218209034
1108,2679.0,1831.0,2113.291584518339
1109,2739.0,1796.0,1556.7038168386412
1110,2789.0,2840.0,2250.040524781249
1111,2826.0,2669.0,2787.682950087779
1112,2852.0,3066.0,2919.843367329067
1113,2865.0,3250.0,2880.531870835881
1114,2865.0,2428.0,3023.361891742936
1115,2852.0,2863.0,2644.847440673543
1116,2826.0,2028.0,2362.045767551094
1117,2789.0,3442.0,3117.591251101929
1118,2739.0,2181.0,2636.739735967753
1119,2679.0,2738.0,2595.7913436314066
1120,2608.0,3598.0,3071.608566292564
1121,2529.0,1978.0,2488.3161873564804
1122,2442.0,2999.0,2638.8831102682907
1123,2349.0,2278.0,2432.3160257090276
1124,2251.0,2180.0,2374.1910814933663
1125,2150.0,2080.0,2045.1819298953044
1126,2047.0,2137.0,2248.2484077502754
1127,1945.0,2263.0,2218.6829814834746
1128,1844.0,2100.0,2289.231702964593
1129,1746.0,4095.0,3962.8704681688596
1130,1653.0,2000.0,2691.372943421288
1131,1566.0,1556.0,1961.9771163879007
1132,1487.0,1560.0,1342.4785934950605
1133,1416.0,1146.0,1358.881079164601
1134,1356.0,3083.0,2461.341964600362
1135,1306.0,2103.0,2608.55483685804
1136,1269.0,1345.0,1934.4814306120727
1137,1243.0,1244.0,1253.1080683661944
1138,1230.0,1104.0,1448.4780764386353
1139,1230.0,1467.0,1425.420155145437
1140,1243.0,776.0,1156.1057736694647
1141,1269.0,1538.0,1256.9060698136518
1142,1306.0,1076.0,1285.0969535239078
1143,1356.0,1522.0,1645.205618607539
1144,1416.0,1118.0,1403.3721613876983
1145,1487.0,3359.0,2846.3239281022156
1146,1566.0,1836.0,2475.4639885454253
1147,1653.0,1841.0,1833.1183594433492
1148,1746.0,1836.0,1564.9233074100841
1149,1844.0,1867.0,1637.5977584663278
1150,1945.0,2356.0,2088.9207233470447
1151,2048.0,2110.0,2088.9455150691583
1152,2150.0,2740.0,2367.81093922534
1153,2251.0,2645.0,2473.30378655104
1154,2349.0,2420.0,2690.13768013821
1155,2442.0,2001.0,2086.4153302472496
1156,2529.0,2944.0,2633.527664960172
1157,2608.0,2975.0,2834.8004165691186
1158,2679.0,2544.0,2716.4739627068498
1159,2739.0,2404.0,2407.8702539216592
1160,2789.0,3158.0,2764.745698146611
1161,2826.0,3378.0,3264.54903805373
1162,2852.0,2254.0,2747.586822693758
1163,2865.0,2696.0,2391.686622303687
1164,2865.0,2739.0,2514.0425525936816
1165,2852.0,3206.0,3068.5631073581894
1166,2826.0,2333.0,2749.889317833136
1167,2789.0,3233.0,2847.7660140712564
1168,2739.0,2573.0,2784.374827324098
1169,2679.0,2834.0,2834.5487883923943
1170,2608.0,2328.0,2608.9690976510333
1171,2529.0,2164.0,2199.299235050556
1172,2442.0,3054.0,2657.595653805658
1173,2349.0,2173.0,2642.5890688337026
1174,2251.0,4095.0,3301.6689889781283
1175,2150.0,1622.0,2707.715940233982
1176,2048.0,0.0,1055.4694471797573
1177,1945.0,1506.0,673.3067574710427
1178,1844.0,2297.0,2010.9132864987937
1179,1746.0,2331.0,2679.3487272164894
1180,1653.0,1302.0,1922.9130421739083
1181,1566.0,1450.0,1527.8536598525623
1182,1487.0,1176.0,1363.3946372873818
1183,1416.0,623.0,1303.1828117774205
1184,1356.0,1100.0,900.6622932943662
1185,1306.0,844.0,803.7615208510939
1186,1269.0,865.0,1039.1524493352447
1187,1243.0,1657.0,1459.9519722283092
1188,1230.0,1212.0,1609.8038252853605
1189,1230.0,2176.0,1805.1013775887668
1190,1243.0,1141.0,1579.1079282976098
1191,1269.0,1330.0,1228.776367539273
1192,1306.0,2067.0,1473.7137552686627
1193,1356.0,1047.0,1485.1934565502397
1194,1416.0,1444.0,1223.096771953345
1195,1487.0,1299.0,1182.63052433241
1196,1566.0,1838.0,1652.6704486938888
1197,1653.0,1990.0,1877.5902162674872
1198,1746.0,1680.0,1917.5068572124972
1199,1844.0,2478.0,2399.292829921055
1200,1945.0,2058.0,2116.5303624105745
1201,2048.0,1972.0,2064.115717068581
1202,2150.0,2339.0,1951.662517271601
1203,2251.0,1944.0,2005.2021014136644
1204,2349.0,2239.0,2014.7879164054523
1205,2442.0,2315.0,2187.3664429211653
1206,2529.0,3119.0,2780.7566164094624
1207,2608.0,2387.0,2641.1792384563673
1208,2679.0,3570.0,3116.122598670816
1209,2739.0,3034.0,3087.5262398442774
1210,2789.0,2703.0,2785.3545105944386
1211,2826.0,1894.0,2131.1793555311415
1212,2852.0,2750.0,2161.5160580970137
1213,2865.0,2777.0,2684.121638125564
1214,2865.0,3049.0,2961.788467844823
1215,2852.0,2941.0,3052.4916602017834
1216,2826.0,2983.0,2885.052223198484
1217,2789.0,3088.0,3112.180182768684
1218,2739.0,2809.0,2857.6171549675682
1219,2679.0,2884.0,2806.809000619451
1220,2608.0,2282.0,2406.2638206251704
1221,2529.0,2395.0,2360.6491725652477
1222,2442.0,679.0,1493.4576937881834
1223,2349.0,0.0,564.155186817401
1224,2251.0,2772.0,2078.8180120988063
1225,2150.0,1866.0,2587.941385786864
1226,2048.0,1544.0,2215.586682645401
1227,1945.0,1689.0,1660.4061013720948
1228,1844.0,1660.0,1797.5951100942636
1229,1746.0,2064.0,2009.917759297632
1230,1653.0,1839.0,2005.9620340787055
1231,1566.0,1661.0,1587.9015084985697
1232,1487.0,1809.0,1451.5772050751946
1233,1416.0,1505.0,1782.428863783376
1234,1356.0,906.0,1258.8676115813291
1235,1306.0,1054.0,978.8991794814394
1236,1269.0,470.0,813.80007573525
